drugbank_id	nikkaji_id
DB04077	J976.744D
DB04077	J976.745B
DB04077	J976.748G
DB04077	J976.749E
DB04078	J43.442F
DB04079	J803.531H
DB04080	J1.368.597E
DB04080	J153H
DB04080	J27.546H
DB04080	J527.888K
DB04080	J527.889I
DB04080	J527.890B
DB04081	J671.846I
DB04083	J762.871D
DB04084	J1.065.271E
DB04084	J1.065.272C
DB04084	J2.698.382G
DB04084	J227.715H
DB04084	J227.716F
DB04084	J424.319F
DB04084	J424.320J
DB04084	J424.321H
DB04084	J885.911F
DB04084	J885.912D
DB04085	J99.790K
DB04090	J1.123.584K
DB04091	J1.470.446I
DB04091	J1.967.886E
DB04091	J1.967.887C
DB04091	J109.317G
DB04091	J227.230J
DB04091	J337.030E
DB04091	J337.031C
DB04091	J383.017I
DB04091	J678.156J
DB04091	J748.261B
DB04091	J80.964K
DB04091	J81.195E
DB04091	J824.137F
DB04091	J88.932F
DB04092	J711.761B
DB04093	J61.748B
DB04094	J24.210A
DB04097	J631.049D
DB04097	J631.050H
DB04098	J2.600.912J
DB04098	J2.600.918I
DB04098	J592.227E
DB04098	J757.689G
DB04099	J2.686.411I
DB04099	J667.336H
DB04099	J713.045G
DB04100	J1.291.782A
DB04100	J1.401.546I
DB04100	J1.416.835D
DB04100	J1.902.245E
DB04100	J1.953.777C
DB04100	J191.932F
DB04100	J2.749.099I
DB04100	J241.195D
DB04100	J248.715B
DB04100	J287.284F
DB04100	J95.318K
DB04100	J96.398D
DB04102	J81.504G
DB04102	J83.300B
DB04103	J2.134.894E
DB04104	J80.961F
DB04105	J962.578J
DB04106	J247.997D
DB04108	J1.906.162K
DB04108	J1.906.163I
DB04111	J2.052.254B
DB04111	J576.498J
DB04113	J77.422G
DB04114	J1.294.041F
DB04114	J1.474.801F
DB04115	J7.320B
DB04116	J1.221.088D
DB04116	J1.329.752E
DB04116	J1.510.121K
DB04116	J1.512.026F
DB04116	J1.835.677E
DB04116	J1.909.239I
DB04116	J2.110.161C
DB04116	J2.500.292J
DB04116	J319.550C
DB04116	J342.343C
DB04116	J38.545J
DB04116	J38.558A
DB04116	J431.559F
DB04116	J470.130E
DB04116	J562.443F
DB04116	J567.976A
DB04116	J744.447H
DB04116	J870.331K
DB04116	J870.332I
DB04116	J870.333G
DB04116	J919.028G
DB04116	J960.656D
DB04119	J269.355K
DB04119	J273.899F
DB04119	J54.366G
DB04120	J5.755J
DB04121	J782.106I
DB04122	J1.044.742I
DB04122	J1.150.192C
DB04122	J1.334.870G
DB04122	J1.918.221E
DB04122	J2.074.792G
DB04122	J2.640.213A
DB04122	J2.721.813J
DB04122	J2.731.379E
DB04122	J2.740.287I
DB04122	J2.747.736D
DB04122	J297.645E
DB04122	J396.144C
DB04122	J40.066A
DB04122	J609.763D
DB04122	J683.581C
DB04122	J817.412A
DB04122	J817.416D
DB04124	J15.649C
DB04125	J1.665.232F
DB04125	J877.796I
DB04127	J1.011.724K
DB04127	J2.575.073J
DB04127	J532.698B
DB04127	J657.209J
DB04128	J1.895.201G
DB04129	J1.001.543J
DB04129	J15.977H
DB04129	J882.113E
DB04131	J1.965.473G
DB04132	J394.269D
DB04137	J1.241.449H
DB04137	J1.361.726K
DB04137	J216.986J
DB04137	J40.055F
DB04137	J677.782A
DB04137	J773.404B
DB04137	J839.866F
DB04137	J916.970I
DB04140	J1.522.833D
DB04141	J1.367.573B
DB04141	J1.424.465D
DB04141	J278.571D
DB04141	J278.572B
DB04141	J278.573K
DB04141	J278.574I
DB04141	J695.076K
DB04142	J3.199.402K
DB04143	J1.164.857F
DB04143	J2.634.853F
DB04143	J39.032A
DB04143	J674.847C
DB04145	J1.229.326G
DB04145	J4.983B
DB04147	J53.935J
DB04149	J1.853.541F
DB04149	J18.478K
DB04149	J523.412C
DB04149	J534.336D
DB04151	J1.747.785D
DB04151	J111.365H
DB04152	J565.627C
DB04152	J565.628A
DB04153	J634.596D
DB04155	J867.105B
DB04155	J867.106K
DB04156	J1.213.518A
DB04156	J231.854G
DB04156	J3.747H
DB04156	J95.197H
DB04156	J95.981B
DB04157	J1.174.553I
DB04160	J220.819I
DB04160	J43.595C
DB04161	J22.070A
DB04163	J272.216J
DB04164	J1.227.820I
DB04165	J7.891C
DB04166	J2.092.149H
DB04166	J2.622.184F
DB04166	J2.674.635C
DB04166	J2.912B
DB04166	J258.951F
DB04167	J1.554.570D
DB04167	J1.554.572K
DB04167	J33.403K
DB04167	J52.182E
DB04168	J34.706J
DB04170	J1.541.472C
DB04170	J2.139.980I
DB04170	J2.139.981G
DB04171	J1.205J
DB04171	J1.278.050H
DB04171	J9.197I
DB04171	J9.209F
DB04172	J1.376.265A
DB04173	J1.133.455E
DB04173	J1.469.292D
DB04173	J2.603.649F
DB04173	J3.165.228F
DB04173	J367.229H
DB04173	J450.088A
DB04174	J639.234B
DB04175	J351.716K
DB04175	J818.242F
DB04177	J12.694B
DB04177	J129.376A
DB04177	J397.732C
DB04177	J5.822J
DB04177	J72.638I
DB04177	J82.306F
DB04177	J924.605C
DB04178	J1.597.411G
DB04178	J145.586I
DB04178	J2.076.036B
DB04178	J2.597.352F
DB04178	J3.090.864C
DB04178	J735.271I
DB04179	J5.447J
DB04180	J1.312.688G
DB04182	J1.969.653G
DB04183	J135.979G
DB04183	J2.068.014H
DB04183	J2.068.015F
DB04183	J6.302I
DB04185	J74.697E
DB04185	J9.206A
DB04185	J9.213D
DB04186	J1.579.459C
DB04186	J1.680.566A
DB04186	J1.680.567J
DB04187	J1.815.604K
DB04187	J870.420A
DB04188	J356.108I
DB04189	J976.696K
DB04190	J1.307.324D
DB04191	J1.550.019K
DB04191	J424.113D
DB04191	J486.658D
DB04191	J943.244B
DB04193	J1.207F
DB04193	J1.352.825J
DB04193	J9.199E
DB04193	J9.212F
DB04194	J1.976.474E
DB04194	J2.081.570A
DB04194	J2.081.571J
DB04194	J419.926J
DB04196	J10.073K
DB04197	J1.638.900E
DB04200	J14.221B
DB04200	J2.149.236A
DB04200	J358.091A
DB04200	J454.070K
DB04202	J11.633E
DB04204	J1.680.450I
DB04205	J1.833.651K
DB04207	J7.215J
DB04208	J149.885A
DB04209	J8.431J
DB04212	J1.724.656I
DB04213	J1.181.004G
DB04215	J1.543.353A
DB04216	J1.266.753A
DB04216	J1.266.754J
DB04216	J2.907F
DB04217	J454.061A
DB04217	J93.428C
DB04217	J93.429A
DB04218	J340.259B
DB04219	J135.235K
DB04219	J135.236I
DB04219	J135.237G
DB04219	J2.656.835H
DB04219	J298.851H
DB04219	J298.852F
DB04219	J43.587B
DB04219	J643.936E
DB04219	J643.937C
DB04219	J95.184F
DB04221	J221.617E
DB04222	J9.501J
DB04224	J1.056.603G
DB04224	J1.056.604E
DB04224	J1.207.809I
DB04224	J1.583.150B
DB04224	J10.103F
DB04224	J199.825K
DB04224	J2.460K
DB04224	J215.979A
DB04224	J829.145D
DB04224	J962.667K
DB04225	J1.661.654K
DB04227	J1.134.868H
DB04228	J516.527J
DB04228	J516.528H
DB04228	J847.101K
DB04231	J1.108.782E
DB04231	J1.330.914K
DB04231	J135.235K
DB04231	J135.236I
DB04231	J135.237G
DB04231	J14.826A
DB04231	J2.636.017J
DB04231	J225.044F
DB04231	J250.550I
DB04231	J298.851H
DB04231	J298.852F
DB04231	J3.110.553F
DB04231	J43.587B
DB04231	J513.704G
DB04231	J643.936E
DB04231	J643.937C
DB04231	J688.974C
DB04231	J95.184F
DB04231	J961.786H
DB04232	J1.270.338D
DB04233	J191.487A
DB04237	J948.064A
DB04238	J1.586.133I
DB04238	J1.665.221K
DB04239	J2.026.701A
DB04241	J1.242.766B
DB04242	J1.036.271G
DB04242	J1.818.251C
DB04242	J292.231B
DB04242	J43.201F
DB04242	J459.608K
DB04242	J737.904H
DB04242	J990.169H
DB04243	J636.880H
DB04248	J1.028.426K
DB04248	J1.136.941C
DB04248	J1.400.002J
DB04248	J1.726.825B
DB04248	J1.776.675I
DB04248	J1.842.159C
DB04248	J1.842.161E
DB04248	J1.842.162C
DB04248	J1.842.163A
DB04248	J1.842.164J
DB04248	J1.842.165H
DB04248	J1.851.684E
DB04248	J2.035.210H
DB04248	J3.065.938D
DB04248	J376.396J
DB04248	J462.108E
DB04248	J554.021F
DB04248	J750.031I
DB04249	J2.091.678H
DB04250	J221.541A
DB04252	J2.050.218E
DB04252	J231.852K
DB04252	J39.568D
DB04252	J9.665B
DB04252	J9.666K
DB04254	J2.042.564D
DB04255	J1.346.325E
DB04256	J533.050E
DB04256	J533.051C
DB04256	J588.048C
DB04257	J12.503B
DB04257	J14.574B
DB04257	J146.389F
DB04257	J225.218J
DB04257	J260.913D
DB04257	J317.717C
DB04257	J318.585K
DB04257	J318.587G
DB04257	J333.226H
DB04257	J333.227F
DB04257	J333.228D
DB04257	J655.989A
DB04258	J1.023.938I
DB04258	J1.023.940K
DB04258	J1.478.841G
DB04258	J532.199I
DB04259	J1.971.151J
DB04260	J1.437.518J
DB04261	J2.109.173A
DB04261	J2.109.174J
DB04262	J1.895.200I
DB04263	J147.239I
DB04265	J1.207.810B
DB04265	J1.219.302E
DB04265	J1.892.131F
DB04265	J1.892.133B
DB04265	J1.892.135I
DB04265	J2.000.446K
DB04265	J2.610.683D
DB04265	J2.610.685K
DB04265	J2.610.686I
DB04265	J2.664.238H
DB04265	J342.507J
DB04265	J566.854I
DB04265	J614.853K
DB04266	J1.140.111B
DB04267	J1.287.770F
DB04267	J260.805G
DB04267	J349.200A
DB04267	J6.184K
DB04267	J875.423C
DB04268	J783.811E
DB04269	J556.595B
DB04270	J1.706.213A
DB04270	J2.033.261A
DB04271	J1.734.785C
DB04272	J2.602.659H
DB04272	J2.824J
DB04272	J209.358H
DB04272	J209.397I
DB04272	J819.241C
DB04273	J389.065A
DB04274	J502.873F
DB04274	J641.665I
DB04275	J125.886I
DB04277	J208.504F
DB04277	J227.243A
DB04277	J227.244J
DB04277	J308.398E
DB04277	J483.696K
DB04277	J92.807K
DB04279	J1.641.400J
DB04279	J1.655.654H
DB04279	J662.805B
DB04282	J1.065.271E
DB04282	J1.065.272C
DB04282	J2.698.382G
DB04282	J227.715H
DB04282	J227.716F
DB04282	J424.319F
DB04282	J424.320J
DB04282	J424.321H
DB04282	J885.911F
DB04282	J885.912D
DB04284	J1.475.875E
DB04284	J342.906G
DB04284	J5.947A
DB04286	J1.064.192F
DB04286	J1.168.652D
DB04286	J1.575.939I
DB04286	J1.575.944E
DB04286	J1.676.299G
DB04286	J13.197K
DB04286	J13.198I
DB04286	J17.021F
DB04286	J192.647K
DB04286	J236.514F
DB04286	J292.884A
DB04286	J371.205B
DB04286	J480.689A
DB04286	J547.304G
DB04286	J663.537G
DB04286	J748.262K
DB04286	J766.430C
DB04286	J786.053F
DB04286	J8.437I
DB04286	J811.786A
DB04286	J82.113F
DB04286	J82.114D
DB04286	J82.115B
DB04288	J1.497.257I
DB04289	J1.922.108C
DB04290	J364.560F
DB04290	J503.936C
DB04290	J55.713G
DB04290	J561.653K
DB04290	J858C
DB04291	J17.730J
DB04291	J2.602.172C
DB04291	J2.602.173A
DB04291	J27.604I
DB04291	J27.605G
DB04291	J62.816F
DB04292	J1.610.793J
DB04293	J362.169C
DB04293	J477.497C
DB04293	J944.954J
DB04295	J1.897.405C
DB04296	J1.914.551D
DB04296	J137.029D
DB04297	J1.216.512I
DB04297	J1.633.686F
DB04297	J21.697F
DB04298	J1.120.414G
DB04298	J1.120.415E
DB04299	J1.526.793C
DB04299	J1.539.190A
DB04299	J2.207.062B
DB04299	J2.446E
DB04299	J2.592.568H
DB04299	J2.880K
DB04299	J216.001C
DB04299	J239.776E
DB04299	J292.521D
DB04299	J315.528E
DB04299	J332.141J
DB04299	J984.585B
DB04299	J984.587I
DB04300	J1.120.632H
DB04300	J1.120.633F
DB04300	J1.791.944J
DB04300	J1.791.945H
DB04300	J488.540F
DB04300	J574.477F
DB04300	J743.810I
DB04300	J850.367B
DB04302	J1.831.385E
DB04302	J18.565E
DB04303	J626.083G
DB04304	J1.105.967H
DB04304	J1.434.340G
DB04304	J1.940.263K
DB04304	J11.227E
DB04304	J13.218G
DB04304	J2.730.576H
DB04304	J2.730.724H
DB04304	J3.286G
DB04304	J312.641B
DB04304	J351.183I
DB04304	J82.117I
DB04306	J694.140K
DB04308	J17.730J
DB04308	J2.602.172C
DB04308	J2.602.173A
DB04308	J27.604I
DB04308	J27.605G
DB04308	J62.816F
DB04310	J1.369.062F
DB04310	J81.901H
DB04311	J3.768K
DB04313	J1.574.376J
DB04313	J1.574.377H
DB04313	J1.574.380H
DB04313	J1.964.048E
DB04313	J430.128E
DB04313	J430.129C
DB04313	J748.994C
DB04313	J750.143I
DB04313	J750.144G
DB04314	J80.165H
DB04315	J298.202A
DB04315	J384.973B
DB04315	J40.056D
DB04315	J578.239B
DB04315	J916.971G
DB04317	J728.884K
DB04319	J1.143.916K
DB04319	J1.268.729J
DB04319	J1.507.939H
DB04319	J1.676.294F
DB04319	J1.767.805A
DB04319	J192.648I
DB04319	J2.130.711D
DB04319	J2.130.715G
DB04319	J2.149.671E
DB04319	J2.634.578B
DB04319	J2.729.986E
DB04319	J2.729.989J
DB04319	J22.169D
DB04319	J37.013D
DB04319	J37.014B
DB04319	J510.098D
DB04319	J580.596A
DB04319	J625.826C
DB04319	J700.833C
DB04319	J748.257D
DB04319	J748.258B
DB04319	J822.122G
DB04319	J822.226F
DB04319	J83.202B
DB04319	J885.215D
DB04319	J976.374K
DB04320	J2.714F
DB04322	J1.213.594G
DB04322	J322.760J
DB04322	J367.710I
DB04322	J522.941C
DB04322	J528.987D
DB04325	J1.110.290E
DB04325	J1.210.998I
DB04325	J4.833J
DB04326	J1.278.157A
DB04326	J1.464.737F
DB04326	J1.837.695D
DB04326	J213.543D
DB04327	J1.162.738B
DB04327	J1.364.857C
DB04327	J600.282J
DB04327	J64.185E
DB04328	J1.304.681F
DB04328	J409.243K
DB04328	J746.034A
DB04329	J1.262.352F
DB04329	J3.057.014F
DB04329	J43.394B
DB04331	J1.229.496D
DB04331	J1.634.857K
DB04331	J1.634.863E
DB04332	J97.011E
DB04333	J38.924B
DB04334	J634.971D
DB04334	J859.728F
DB04335	J1.220.998C
DB04335	J1.221.005A
DB04335	J1.221.006J
DB04335	J1.388I
DB04335	J227.337C
DB04335	J30.164G
DB04335	J920.979D
DB04335	J920.983B
DB04336	J1.051.066J
DB04336	J2.069.086K
DB04337	J1.107.453G
DB04337	J1.149.974K
DB04337	J1.149.975I
DB04337	J2.698K
DB04338	J1.634.061H
DB04339	J1.028.091E
DB04339	J2.289F
DB04339	J259.431E
DB04339	J363.155I
DB04341	J754.286K
DB04342	J19.504I
DB04342	J22.272K
DB04342	J24.500C
DB04342	J24.501A
DB04343	J1.405.735H
DB04343	J38.150K
DB04345	J9.483H
DB04346	J2.072.790J
DB04346	J2.155.802H
DB04348	J1.206.198F
DB04348	J1.250.556F
DB04348	J2.208.355D
DB04348	J3.010.152I
DB04348	J48.770H
DB04348	J517.698K
DB04348	J8.603G
DB04349	J1.918F
DB04349	J2.210A
DB04349	J9.257F
DB04349	J9.258D
DB04350	J1.353.481K
DB04351	J1.138.457I
DB04351	J1.149.416A
DB04351	J1.283.383K
DB04351	J37.488A
DB04351	J71.033D
DB04351	J79.903C
DB04352	J1.011.724K
DB04352	J2.575.073J
DB04352	J532.698B
DB04352	J657.209J
DB04355	J1.560.023C
DB04355	J1.814.551K
DB04355	J1.814.553G
DB04355	J1.814.554E
DB04355	J1.814.555C
DB04355	J151.034G
DB04355	J2.004.237K
DB04355	J247.696G
DB04355	J3.021.501J
DB04355	J3.201.619G
DB04355	J342.610F
DB04355	J528.658A
DB04355	J528.659J
DB04355	J528.660C
DB04355	J636.111K
DB04355	J855.604K
DB04355	J9.610E
DB04357	J10.073K
DB04359	J1.889.361D
DB04359	J150.188G
DB04359	J219.522D
DB04359	J219.532A
DB04359	J56.088J
DB04360	J920.026F
DB04361	J1.200.279C
DB04364	J2.623I
DB04364	J51.758E
DB04364	J52.647I
DB04365	J4.830E
DB04366	J1.615.471G
DB04368	J1.477.911F
DB04368	J1.607.050E
DB04370	J426.737K
DB04370	J65.440J
DB04370	J832.997D
DB04370	J870.418J
DB04372	J1.057.769A
DB04372	J425.354J
DB04372	J490.085E
DB04373	J3.091.117B
DB04375	J1.616.013J
DB04375	J1.784.641H
DB04375	J2.071.271F
DB04375	J2.071.272D
DB04375	J356.349I
DB04375	J367.205K
DB04375	J367.206I
DB04375	J376.117G
DB04375	J546.737C
DB04375	J554.007K
DB04376	J55.446D
DB04377	J6.212J
DB04378	J3.091.118K
DB04379	J1.426.288A
DB04379	J3.219.231I
DB04380	J11.619J
DB04381	J102.124I
DB04381	J118.444J
DB04381	J9.294K
DB04382	J1.776.672D
DB04382	J3.153.572G
DB04382	J37.446F
DB04382	J81.590J
DB04382	J81.591H
DB04382	J81.732E
DB04382	J872.728G
DB04383	J12.589J
DB04383	J63.546D
DB04383	J63.547B
DB04385	J325.498D
DB04386	J1.842.194A
DB04386	J2.042.885F
DB04387	J1.397.138B
DB04388	J40.076I
DB04389	J941.086D
DB04391	J1.892.110C
DB04391	J955.845D
DB04393	J1.192.014D
DB04395	J1.920.633E
DB04395	J152.172A
DB04395	J296.428G
DB04395	J786.315B
DB04396	J3.094.281G
DB04396	J586.952H
DB04396	J703.873I
DB04397	J135.235K
DB04397	J135.236I
DB04397	J135.237G
DB04397	J2.656.835H
DB04397	J298.851H
DB04397	J298.852F
DB04397	J43.587B
DB04397	J643.936E
DB04397	J643.937C
DB04397	J95.184F
DB04398	J1.358G
DB04398	J2.035.691J
DB04398	J2.695.755I
DB04398	J291.337B
DB04398	J555.329F
DB04398	J842.961H
DB04398	J9.134K
DB04398	J9.141C
DB04400	J1.190.990F
DB04400	J652.540G
DB04400	J854.978H
DB04400	J959.455H
DB04401	J413.989E
DB04404	J2.084.131A
DB04404	J495.304E
DB04404	J566.971E
DB04405	J2.080.655I
DB04406	J1.564.284J
DB04407	J2.603.726C
DB04408	J1.527.685A
DB04408	J1.761.472J
DB04408	J2.013.123C
DB04408	J444.308J
DB04408	J746.713C
DB04409	J1.714.896F
DB04409	J170.925I
DB04409	J170.939I
DB04409	J29.322I
DB04410	J51.142K
DB04411	J81.391E
DB04411	J82.618I
DB04411	J82.864E
DB04415	J744.731K
DB04416	J1.524.184E
DB04418	J37.503I
DB04418	J974.157G
DB04419	J1.268H
DB04419	J9.188J
DB04419	J9.189H
DB04422	J1.203C
DB04422	J1.380.726D
DB04422	J1.698.283K
DB04422	J228C
DB04422	J229A
DB04422	J274.621B
DB04422	J305.187K
DB04422	J305.188I
DB04422	J390.532B
DB04424	J1.401.538H
DB04426	J1.976.471K
DB04426	J1.987.297A
DB04426	J104.521K
DB04426	J2.082.082I
DB04426	J2.682.552K
DB04426	J2.682.553I
DB04426	J467.554A
DB04426	J522.184F
DB04426	J712.414G
DB04426	J82.609J
DB04428	J1.100.870D
DB04428	J1.459.198B
DB04428	J135.235K
DB04428	J135.236I
DB04428	J135.237G
DB04428	J298.851H
DB04428	J298.852F
DB04428	J43.587B
DB04428	J643.936E
DB04428	J643.937C
DB04428	J95.184F
DB04429	J2.568.042A
DB04429	J2.568.046D
DB04429	J285.123G
DB04430	J2.014.806C
DB04431	J410.822A
DB04431	J641.030H
DB04432	J1.006.223C
DB04433	J711.749C
DB04433	J762.740H
DB04433	J762.741F
DB04435	J1.356.023D
DB04435	J227.549J
DB04436	J1.397.285K
DB04436	J3.629C
DB04436	J96.569C
DB04438	J2.544.935E
DB04438	J898.677K
DB04440	J1.069.336E
DB04440	J1.609H
DB04440	J1.707.050I
DB04440	J3.173.938A
DB04440	J3.173.939J
DB04441	J33.087F
DB04441	J73.405E
DB04444	J1.213.518A
DB04444	J1.932.105C
DB04444	J231.854G
DB04444	J3.747H
DB04444	J95.197H
DB04444	J95.981B
DB04445	J1.900.581J
DB04445	J2.094.251G
DB04445	J2.730.414A
DB04445	J209.354E
DB04445	J43.908H
DB04445	J95.185D
DB04445	J95.231A
DB04446	J543.774A
DB04447	J136.609B
DB04447	J307.897C
DB04447	J64.633D
DB04447	J64.634B
DB04448	J208.422H
DB04450	J1.524.256F
DB04450	J1.566.168B
DB04450	J325.835A
DB04451	J441.082C
DB04452	J215.729B
DB04454	J1.815E
DB04454	J21.899E
DB04454	J60.734G
DB04454	J7.749F
DB04454	J821.310K
DB04454	J821.311I
DB04454	J821.312G
DB04454	J821.313E
DB04455	J221.497K
DB04455	J5.058J
DB04456	J43.679H
DB04457	J1.698.883I
DB04457	J151.039H
DB04457	J195.198J
DB04457	J333.057E
DB04458	J2.160.816E
DB04459	J425.303E
DB04462	J640.261E
DB04464	J208.507K
DB04464	J215.821C
DB04465	J1.050.482A
DB04465	J1.112.882C
DB04465	J1.128.272E
DB04465	J1.357.254B
DB04465	J1.472.293I
DB04465	J1.504.753D
DB04465	J1.538.195G
DB04465	J1.776.674K
DB04465	J1.842.158E
DB04465	J1.842.160G
DB04465	J1.852.540B
DB04465	J2.110.160E
DB04465	J2.129.875A
DB04465	J2.500.295D
DB04465	J2.533.412D
DB04465	J2.581.464I
DB04465	J2.664.001F
DB04465	J2.664.003B
DB04465	J209.469J
DB04465	J215.196K
DB04465	J223.917E
DB04465	J241.337J
DB04465	J247.675D
DB04465	J247.676B
DB04465	J4.828C
DB04465	J4.871B
DB04465	J431.577D
DB04465	J484.109C
DB04465	J705.111E
DB04465	J870.327B
DB04465	J89.158D
DB04465	J960.655F
DB04465	J960.657B
DB04466	J746.005H
DB04467	J1.754.974J
DB04467	J1.754.975H
DB04468	J1.376.093D
DB04468	J354.277G
DB04468	J370.403C
DB04469	J2.142.350E
DB04470	J1.764.474B
DB04473	J1.143.916K
DB04473	J1.268.729J
DB04473	J1.507.939H
DB04473	J1.676.294F
DB04473	J1.767.805A
DB04473	J192.648I
DB04473	J2.130.711D
DB04473	J2.130.715G
DB04473	J2.149.671E
DB04473	J2.634.578B
DB04473	J2.729.986E
DB04473	J2.729.989J
DB04473	J22.169D
DB04473	J37.013D
DB04473	J37.014B
DB04473	J510.098D
DB04473	J580.596A
DB04473	J625.826C
DB04473	J700.833C
DB04473	J748.257D
DB04473	J748.258B
DB04473	J822.122G
DB04473	J822.226F
DB04473	J83.202B
DB04473	J885.215D
DB04473	J976.374K
DB04474	J207.987I
DB04474	J30.372K
DB04474	J4.618C
DB04474	J460.746E
DB04477	J1.521.187C
DB04478	J604.875G
DB04480	J2.162.528K
DB04481	J232.139D
DB04481	J307.870A
DB04481	J43.360H
DB04481	J7.872G
DB04482	J1.748.488E
DB04482	J847.141J
DB04483	J1.065.271E
DB04483	J1.065.272C
DB04483	J2.698.382G
DB04483	J227.715H
DB04483	J227.716F
DB04483	J424.319F
DB04483	J424.320J
DB04483	J424.321H
DB04483	J885.911F
DB04483	J885.912D
DB04484	J304.028C
DB04484	J50.948E
DB04484	J71.783E
DB04485	J1.098.474B
DB04485	J1.152.429J
DB04485	J1.177.970K
DB04485	J1.278.211J
DB04485	J1.570.292C
DB04485	J1.570.293A
DB04485	J1.739.454A
DB04485	J1.783.893H
DB04485	J119.617K
DB04485	J2.061.175H
DB04485	J2.061.176F
DB04485	J2.092.778J
DB04485	J2.569.651D
DB04485	J381.389D
DB04485	J381.390H
DB04485	J4.548I
DB04485	J406.684G
DB04485	J406.691J
DB04485	J515.502I
DB04485	J796.062J
DB04485	J908.648J
DB04485	J932.706A
DB04485	J935.117E
DB04485	J947.165K
DB04485	J953.302H
DB04487	J1.298.025F
DB04487	J943.977C
DB04488	J2.126.494F
DB04489	J410.680F
DB04490	J85.688F
DB04492	J1.414.933C
DB04492	J1.435.784J
DB04492	J1.476.566B
DB04492	J1.909.362J
DB04492	J2.149.412G
DB04492	J2.205.870C
DB04493	J1.776.328H
DB04493	J166.115I
DB04493	J2.640.215H
DB04493	J2.731.241A
DB04493	J2.761.951G
DB04493	J326.506D
DB04493	J879.002G
DB04494	J135.235K
DB04494	J135.236I
DB04494	J135.237G
DB04494	J2.656.835H
DB04494	J298.851H
DB04494	J298.852F
DB04494	J43.587B
DB04494	J643.936E
DB04494	J643.937C
DB04494	J95.184F
DB04495	J1.730.781I
DB04496	J1.988.007I
DB04497	J700.060J
DB04499	J1.209.490F
DB04499	J1.209.491D
DB04499	J1.771.396E
DB04499	J1.771.397C
DB04499	J389.770B
DB04499	J471.947F
DB04499	J5.159D
DB04500	J35.424D
DB04500	J35.425B
DB04500	J73.792E
DB04500	J95.026B
DB04501	J11.345J
DB04505	J2.042.563F
DB04509	J345.375H
DB04510	J40.061K
DB04510	J663.500H
DB04510	J7.119F
DB04510	J71.810F
DB04511	J276.390G
DB04511	J276.391E
DB04511	J276.392C
DB04511	J276.393A
DB04511	J303.648K
DB04511	J303.649I
DB04511	J313.881J
DB04511	J313.882H
DB04512	J126.472I
DB04512	J759.144F
DB04513	J23.618G
DB04514	J318.376I
DB04515	J3.108.754F
DB04516	J1.241.451J
DB04519	J1.548.330J
DB04519	J1.662.239G
DB04519	J2.013C
DB04519	J2.015.477B
DB04519	J267.380K
DB04519	J283.219D
DB04519	J594.969F
DB04519	J763.860D
DB04520	J2.540.905A
DB04520	J2.768.117D
DB04520	J3.161.240C
DB04520	J92.068A
DB04521	J1.228.333D
DB04522	J136.545B
DB04522	J257.488H
DB04522	J532.955H
DB04522	J532.956F
DB04523	J675.110E
DB04524	J1.573.784K
DB04524	J203.864A
DB04525	J1.704.752C
DB04526	J2.143.844H
DB04526	J2.143.848K
DB04526	J2.588.171K
DB04526	J3.161.852E
DB04526	J358.724J
DB04526	J697.545C
DB04527	J1.926.409B
DB04527	J2.692.836B
DB04527	J609.680H
DB04529	J557.387D
DB04531	J292.461G
DB04531	J292.462E
DB04531	J372.979F
DB04531	J488.279B
DB04531	J62.817D
DB04533	J31.053K
DB04533	J95.381D
DB04537	J225.307K
DB04537	J470.886E
DB04537	J671.403J
DB04538	J1.574.376J
DB04538	J1.574.377H
DB04538	J1.574.380H
DB04538	J1.964.048E
DB04538	J430.128E
DB04538	J430.129C
DB04538	J748.994C
DB04538	J750.143I
DB04538	J750.144G
DB04539	J1.989.317K
DB04539	J3.359F
DB04539	J712.928I
DB04540	J1.044.831J
DB04540	J1.275.333K
DB04540	J1.275.334I
DB04540	J1.275.335G
DB04540	J1.688.180E
DB04540	J1.819.502J
DB04540	J1.855.075J
DB04540	J1.857.549C
DB04540	J1.857.550G
DB04540	J1.857.551E
DB04540	J1.879.530B
DB04540	J16.587E
DB04540	J2.002.217E
DB04540	J2.087.284E
DB04540	J2.126.976J
DB04540	J2.523.733A
DB04540	J2.602.544C
DB04540	J2.804E
DB04540	J425.395G
DB04540	J437.642K
DB04540	J469.444I
DB04540	J5.965J
DB04540	J553.820C
DB04540	J845.718B
DB04540	J845.719K
DB04541	J2.009.316A
DB04541	J3.068.231I
DB04541	J3.152.758I
DB04541	J480.520H
DB04542	J356.059G
DB04543	J2.026.698H
DB04545	J1.280.860G
DB04545	J1.288.454K
DB04545	J1.288.462A
DB04545	J1.288.463J
DB04545	J1.288.465F
DB04545	J716.157C
DB04545	J941.471A
DB04545	J947.803E
DB04546	J15.731G
DB04547	J1.186.352C
DB04549	J1.312.694A
DB04550	J1.108.782E
DB04550	J1.277.124J
DB04550	J1.330.914K
DB04550	J1.436.300I
DB04550	J1.782.115F
DB04550	J14.826A
DB04550	J2.636.017J
DB04550	J225.044F
DB04550	J250.550I
DB04550	J3.026.545I
DB04550	J3.110.553F
DB04550	J46.972F
DB04550	J513.704G
DB04550	J688.974C
DB04550	J96.477H
DB04550	J961.786H
DB04551	J1.390.609B
DB04551	J1.407.757J
DB04551	J2.568.728K
DB04551	J2.748.254F
DB04551	J322.162H
